ClusterID,Cluster_代表证候,id,Name,Typical_performance,Definition
16,肝阳虚证,526,风痰闭神证,其人素有头晕头痛、以突然昏仆、神志昏迷、喉中痰鸣、苔腻脉滑,是指肝风夹痰浊上犯，蒙闭心神，其人素有头晕头痛，以突然昏仆、神志昏迷、喉中痰鸣、苔腻脉滑等为常见症的证候。常见于出血中风、痫病等疾病中。
16,肝阳虚证,530,肝胆气滞证,胁肋乳房少腹胀痛、善太息、情绪抑郁、口苦、脉弦等,是指因肝胆气机郁滞所致，以胁肋乳房少腹胀痛，善太息，情绪抑郁，口苦，脉弦等为常见症的证候。常见于胆石、胆瘅等疾病中。西医学的急性胆囊炎、慢性胆囊炎、胆道感染、胆石症等疾病中可见本证。
16,肝阳虚证,548,肝气乘脾证,胸胁胀满疼痛、善太息、精神抑郁威急躁易怒、纳减腹胀、便溏、肠呜矢气、苔白或膩、脉弦,指肝失疏泄，脾失健运，以胸胁胀满疼痛，善太息，精神抑郁威急躁易怒，纳减腹胀，便溏，肠呜矢气，苔白或膩，脉弦等为主要表现的证候。常见于泄泻、胁痛、臌胀、腹痛、月经不调、带下等疾病中。西医学的慢性肝炎、血吸虫肝病、肝硬化、慢性肠炎，及妇女月经、带下等疾病中可见本证。
16,肝阳虚证,549,肝经火盛证,胁肋灼热、或头面烘热、或目赤灼痛、口苦口干、舌红苔黄、脉弦数,是指火热炽盛，壅滞肝经，以胁肋灼热，或头面烘热，或目赤灼痛，口苦口干，舌红苔黄，脉弦数等为常见症的证候。常见于血瘤等疾病中。
16,肝阳虚证,555,邪犯胸肺证,胸胁部胀闷或痛、咳嗽、气喘、呼吸、咳嗽或身体转侧时牵引胁痛,是邪犯胸肺，肺失宣降而出现的证候，临床表现为胸胁部胀闷或痛，咳嗽，气喘，呼吸、咳嗽或身体转侧时牵引胁痛。常见于痰饮。
16,肝阳虚证,558,瘀阻胸胁证,胸胁部固定疼痛、拒按、或胸闷心痛、唇紫、舌暗或有斑点、脉弦涩等,是指瘀血阻于胸胁部脉络，以胸胁部固定疼痛、拒按，或胸闷心痛，唇紫，舌暗或有斑点，脉弦涩等为常见症的证候。常见于干胁痛、胁肋痛等疾病中。
16,肝阳虚证,584,气滞痰凝证,情志抑郁、急躁易怒、胸胁满闷、善太息、或咽喉如有梅核堵塞、或吞咽梗阻、或神志痴呆、或发瘿瘤瘰疬、舌苔薄腻、脉弦细而滑,是指气机郁滞，痰浊内阻，以胸胁脘腹胀闷窜痛，或有圆滑痞块，或肌肤肿硬麻木，情绪抑郁，吐白痰，苔白腻，脉弦滑等为常见症的证候。每见于胸怀不畅，情志抑郁之人，尤多见于妇女。常于春季发生或加重。病情又常随情志变化而增减，因此治疗时要注意做好病人的思想工作，使病人保持乐观情绪，将有利于疾病痊愈。常见于胸痹、梅核气、噎膈、癫病、瘿瘤、瘰疬等疾病中。
16,肝阳虚证,590,痰浊犯头证,头痛昏蒙、耳鸣失聪、视物模糊、胸脱痞闷、呕痰涎、苔白腻、脉滑或弦滑,是指痰浊上蒙清窍，以头痛昏蒙，耳鸣失聪，视物模糊，胸脱痞闷，呕痰涎，苔白腻，脉滑或弦滑等为常见症的证候。常见于眩晕、偏头风、头痛等疾病中。
16,肝阳虚证,606,肝旺脾虚证,胁胀胁痛、情绪抑郁、纳呆食少、腹胀欲泻、大便稀溏、脉弦缓,是指肝郁横逆，脾虚失运，以胁胀胁痛，情绪抑郁，纳呆食少，腹胀欲泻，大便稀溏，脉弦缓等为常见症的证候。西医学中的胃肠神经官能症、肠易激综合征、神经性腹泻、溃疡性结肠炎等疾病中可见本证。
16,肝阳虚证,610,邪入少阳证,寒热往来、胸胁胀满、口苦咽干、目眩等,是指外邪侵袭，由表入里的过渡阶段，郁阻少阳胆腑，以寒热往来、胸胁胀满、口苦咽干、目眩等为常见症的证候。常见于耳胀、温毒发斑、热入血室、经行感冒、疟疾等疾病中。
16,肝阳虚证,616,胆气虚证,胆怯、怔忡、常易惊恐、遇事不决、夜寐不安、多梦、气短乏力、或伴头目眩晕、视物模糊、舌质淡红、脉弦细,。。是指胆气亏虚，心神不宁，以胆怯易惊，恐惧，神志不宁，闷闷不乐，悲伤欲哭，失眠多梦，舌淡脉弱等为常见症的证候。多见于惊悸、不寐、癫狂、郁证、厥证等疾病中。西医中的神经官能症、更年期综合征、贫血、癫痫等疾病中可见本证。
16,肝阳虚证,623,真实假虚证,虽有神情默默、倦怠懒言、身体羸弱、脉象沉细、却言语时声高气粗、倦怠动之觉舒、胸腹硬满拒按、脉按之有力等,是指病邪盛实，疾病本质属实，而反现虚羸假像的证候。如热结胃肠，痰食壅滞，大积大聚，致使经络阻滞，气血不能外达，而出现神志沉默、身寒肢冷、目睛昏花、脉沉伏或沉涩等症。常见于风温等疾病中。
16,肝阳虚证,653,少阳病证,寒热往来、口苦、咽干、目眩、胸胁苦满、默默不欲饮食、心烦喜呕、苔薄白、脉弦,是指邪犯少阳胆腑，枢机不运，经气不利，以寒热往来，口苦、咽干、目眩等为常见症的证候。因邪郁于机体表里之间，故又称为半表半里证。西医学的感冒、肺炎、支气管炎、胸膜炎、肾盂肾炎、产后感染及败血症等疾病中可见本证。
16,肝阳虚证,662,肝郁阴虚证,胁肋胀痛、精神抑郁、或急躁易怒、心烦少寐、头晕眼花、两目干涩、或肢体麻木、舌干红、脉弦细数,是指因肝气郁结，化火伤阴，肝阴亏虚，或肝阴虚，气血失调，肝气郁结，而致肝气郁结与肝阴不足并见的证候。常见于胁痛、郁证、内伤发热、经前乳胀、积聚等疾病中。
16,肝阳虚证,670,心胆气虚证,惊悸不宁、胆怯善恐、夜寐多梦、胸闷气短、时自汗出、舌质淡、苔薄白、脉象细弦无力,是指心气亏虚，胆气不宁，以心悸失眠，胆怯易惊，头晕胸闷，舌淡等为常见症的证候。多见于妇人，但男子亦不少见，尤其是体质虚弱或大病久病之后，神气未复，常可见到。本证常见于惊悸怔忡、不寐等疾病中。
16,肝阳虚证,675,气滞证,胸胁脘腹胀闷疼痛、时轻时重、部位不固定、胀痛常随情绪变化而增减、或随嗳气、矢气、太息等减轻、脉象多弦、舌象无明显变化,指某些脏腑或局部气机阻滞，以胸胁脘腹胀闷疼痛，时轻时重，走窜不定，胀痛常随太息、嗳气、肠鸣、矢气而减，脉弦等为常见症的证候。常见于胃脘痛、胸痛、胁痛、腹痛、腰痛、郁证、痛经等疾病中。
16,肝阳虚证,680,湿郁卫气证,身热不扬、头重身困、胸痞腹胀、苔腻脉缓等,指多因湿热病邪、阻遏脾胃、壅滞肠道，致身热不扬，头重身困，胸痞腹胀，苔腻脉缓等为主症的病证。常见于湿温病等疾病中。
16,肝阳虚证,704,胆郁痰扰证,胆怯易惊、惊悸不宁、失眠多梦、烦躁不安、胸胁闷胀、善太息、头晕目眩、口苦、呕恶、吐痰涏、舌淡红或红、苔白腻或黄滑、脉弦缓或弦数,是指痰浊内扰，胆郁失宣，以烦躁不宁，胆怯易惊，失眠多梦，胸胁胀闷，善太息，眩晕，恶心欲呕，吐痰涎，苔白腻，脉弦缓等为常见症的证候。多见于肥胖之人，尤以性情急躁、多愁善感者更易罹患本证。常见于眩晕、不寐、气郁等疾病中。西医的神经官能症、更年期综合征、内耳性眩晕、高血压、癫痫等疾病中可见本证。
16,肝阳虚证,706,肝郁血瘀证,情志抑郁、善太息、两胁胀痛或刺痛、或胁下、少腹有肿块、妇女乳房胀痛、月经不调或经闭、舌紫暗或有瘀点、脉弦涩,是指肝气郁结，血瘀于肝，以两胁胀痛或刺痛，或胁下、少腹有肿块，情志抑郁，舌紫暗或有斑点，脉弦涩等为常见症的证候。常见于鼓胀、胁痛、积聚等疾病中。
16,肝阳虚证,714,忧郁伤神证,情志抑郁、表情淡漠、失眠多梦、头晕神疲、不欲饮食、脉弦,是指由精神抑郁，损伤神气所致的证候，临床表现为情志抑郁、表情淡漠、失眠多梦、头晕神疲、不欲饮食、脉弦。常见于妇人脏燥。
16,肝阳虚证,741,气郁痰阻证,胸胁脘腹胀闷窜痛、或有圆滑痞块、或肌肤肿硬麻木、情绪抑郁、吐白痰、苔白腻、脉弦滑,是指气机郁滞，痰浊内阻，以胸胁脘腹胀闷窜痛，或有圆滑痞块，或肌肤肿硬麻木，情绪抑郁，吐白痰，苔白腻，脉弦滑等为常见症的证候。常见于郁证。
16,肝阳虚证,757,肝瘀证,胁肋固定刺痛、拒按、或胁下包块、舌紫黯或有斑点、脉弦涩等,是指瘀血阻滞肝络，以胁肋固定刺痛、拒按，或胁下包块，舌紫暗或有斑点，脉弦涩等为常见症的证候。常见于原发性肝癌、肝瘤、黄疸、胁痛等疾病中。
16,肝阳虚证,767,脾虚痰湿证,倦怠乏力、少气懒言、头晕头重、食少纳呆、恶心欲呕、痰多易咳、质或稀或稠、胸脘痞闷、腹胀便溏、口干不欲饮、舌质淡、舌苔白腻、脉濡,是指脾气虚弱，痰湿内蕴，以食少，腹胀，便溏，体胖困重，疲乏嗜睡，舌淡胖，苔白腻，脉濡缓等为常见症的证候。常见于咳嗽，眩晕，癫证，哮喘，多寐等疾病中。
16,肝阳虚证,770,肝阳虚证,情志抑郁、胁肋胀闷或隐痛、或肢体拘急不舒、头晕目眩、面色㿠白、形寒肢冷、舌淡苔白而滑、脉弦而沉迟无力,是指阳气虚弱，肝失条达，以两胁胀闷，畏冷肢凉，头晕眼花，苔白润，脉沉迟无力等为常见症的证候。常见于惊恐、阳萎、虚损、懈惰等疾病中。西医学中大部分消耗性疾病的机能减退症、神经官能症、妇女内分泌失调等病程中可见本证。
16,肝阳虚证,774,痰气交阻证,吞咽梗阻、胸膈满闷、甚则疼痛、情志舒畅时则稍可减轻、情志抑郁时则加重、嗳气呃逆、呕吐痰涎、口干咽燥、大便艰涩、舌质红、苔薄腻、脉弦滑,是指饮食不节，或七情内伤，导致气滞郁结，痰气交阻所表现出来的一类病证。本病证见于噎膈病。
16,肝阳虚证,790,痰湿瘀滞证,胸闷院痞、胀痛或刺痛、头身困重、疲乏嗜睡、或肌肤肿硬、麻木、舌淡紫或有斑点、苔滑腻、脉弦涩,是指痰湿内阻，气血瘀滞，以胸闷院痞、胀痛或刺痛，头身困重，疲乏嗜睡，或肌肤肿硬、麻木，舌淡紫或有斑点，苔滑腻，脉弦涩等为常见症的证候。本病证多见于粉刺等疾病中。
16,肝阳虚证,829,肝郁不舒证,情志抑郁、胸胁痛、善太息、妇女可见乳房胀痛、月经不调、痛经、舌苔薄白、脉弦、病情轻重与情绪变化的关系密切,是指肝郁气滞轻证，以情志抑郁、胸胁或少腹胀痛等为主要表现的证候。常见于郁证等疾病中。
16,肝阳虚证,870,心脉气滞证,心胸胀痛或窜痛、脉弦等,是指指心脉气机郁滞而致的胸闷，心胸胀痛或窜痛，脉弦等为常见症的证候。常见于胸痹等疾病中。
16,肝阳虚证,925,肝火犯肺证,胸胁灼痛、急躁易怒、头胀头晕、面红目赤、口苦口干、咳嗽阵作、痰黄稠黏、甚则咳血、舌红、苔薄黄、脉弦数,指肝火炽盛，上逆犯肺，肺失肃降，以胸胁灼痛、急躁、咳嗽痰黄或咳血等为主要表现的实热证候。发生于平素急躁易怒之人。常见于咳嗽、咯血等疾病中。西医学的支气管炎、肺炎、支气管扩张、肺结核等疾病中可见本证。
16,肝阳虚证,951,肝脾血瘀证,胁下肿块、或刺痛拒按、舌暗或有斑点、脉弦涩,是指瘀血阻滞肝脾，以胁下肿块，或刺痛拒按，舌暗或有斑点，脉弦涩等为常见症的证候。常见于臌胀等疾病中。
16,肝阳虚证,959,气郁伤肺证,情志抑郁、胸闷咳嗽,是指气机郁滞，肺失宣降，以情志抑郁，胸闷咳嗽等为主症的证候。常见于喘证，失音，出生不啼等疾病中。
16,肝阳虚证,965,肝郁痰火证,两胁胀痛、灼热、烦躁易怒、失眠多梦、眩晕头痛、吐黄痰、舌红苔黄腻、脉弦数,是指肝气郁滞，痰热内蕴，以两胁胀痛、灼热，烦躁易怒，失眠多梦，眩晕头痛，吐黄痰，舌红苔黄腻，脉弦数等为常见症的证候。常见于腋痈、痫病等疾病中。
16,肝阳虚证,971,心阳不振证,心悸不安、胸闷气短、伴有形寒肢冷、舌淡苔白、脉虚弱或沉细无力,是指因体质虚弱、饮食劳倦、七情所伤、感受外邪及药食不当，致心阳虚衰，无以温养心神所表现出来的心悸不安，胸闷气短，舌淡苔白，脉虚弱或沉细无力一类病证。本病证见于心悸。
16,肝阳虚证,973,湿热聚毒证,右胁疼痛、甚至痛引肩背、右胁部结块、身黄目黄、口干口苦、心烦易怒、食少厌油、腹胀满、便干溲赤、舌质红、苔黄腻、脉弦滑或滑数,是指因长期所欲不得，情绪抑郁，导致肝郁气滞，横逆犯脾，导致痰湿内生，痰湿、气滞日久化热成毒，导致肝气不舒，湿毒内蕴的病证。常见于黄疸等疾病中。
16,肝阳虚证,974,肝郁血热证,两胁胀痛、灼热、烦躁易怒、失眠多梦、口苦口干、舌绛少苔、脉弦数,是指肝气郁滞，血热内扰，以两胁胀痛、灼热，烦躁易怒，失眠多梦，口苦口干，舌绛少苔，脉弦数等为常见症的证候。常见于月经先期等疾病中。西医学的功能失调性子宫出血中可见本证。
16,肝阳虚证,985,疫毒内闭证,神昏谵语、喉间痰鸣、呼吸不利、大便秘结等,泛指天行疫毒侵袭，内闭心神，以神昏澹语，喉间痰鸣，呼吸不利，大便秘结等为常见症的证候。常见于小儿中毒性菌痢、肝瘟等疾病中。
16,肝阳虚证,1003,肝瘀痰结证,胁下痞块、胁肋刺痛、或胁下痞满而痛、肝脏肿大、腹壁青筋暴露、纳呆、厌油、咯吐痰涎、头晕心悸、肢体沉重、舌质胖嫩、边有齿痕、舌质暗或有瘀斑、苔腻、脉滑,是指湿热久羁，聚而生痰，气滞血瘀，痰瘀互阻于肝而出现的证候。常见于积聚、黄疸、胁痛等疾病中。
17,肉轮热毒证,63,血轮虚热证,小眦红赤不甚、或从小眦部生出赤脉、贯经白睛而向黑睛、刺痒紧涩、隐痛不舒、虚烦不眠、口干咽燥、甚则烦热盗汗、小溲色黄、舌红少苔、脉细数等,是指心阴不足，阴不配阳而出现的心火内盛，上炎目窍，以两眦部红赤为特征的证候。多因焦思不巳，劳神动心，劳伤过度等伤阴耗血所致。常见于小眦赤、小眦赤脉传睛、目赤、胬肉攀睛等疾病中。西医学的眦结膜炎、翼状胬肉等眼部疾病中可见本证。
17,肉轮热毒证,73,风火上攻证,胞睑红赤如朱、掀热疼痛难忍、水疱簇生、甚而溃烂、或伴发热寒战、舌质红、苔黄燥、脉数有力,是指外感风热邪毒引动内火，风火之邪上攻胞睑，以致胞睑皮肤溃烂的一类病证。本证见于风赤疮痍等疾病中。
17,肉轮热毒证,80,痰热阻结证,胞睑胀痛而痒、眼有沙涩感或睑肿难睁、查局部、轻者胞睑皮色微红、重者红肿、睑内红赤或紫红、甚则溃脓、舌红苔黄白、脉滑数,是指因恣食炙煿厚味，脾胃蕴结湿热，灼湿生痰，痰热相结，阻滞脉络所致的一类病证。常见于胞生痰核等疾病中。
17,肉轮热毒证,138,肉轮血虚证,胞睑皮肤干燥、脱屑、瘙痒不已、或眼干、胞睑紧缩、泪少、视物乏力、头晕眼花、面白色淡、脉细而弱,指血虚胞睑失养，风胜化燥，出现胞睑皮肤干燥皲裂、脱屑、瘙痒等临床表现的证候。多因气血亏虚，血虚气动，虚风升扰于肉轮而引起。主要临床表现为胞睑皮肤干燥，脱屑，瘙痒不已，或眼干，胞睑紧缩，泪少，视物乏力，头晕眼花，面白色淡，脉细而弱。常见于目痒、睥急紧小、风赤疮痍等疾病中。
17,肉轮热毒证,175,血轮实热证,大眦部红赤肿胀疼痛、或从大眦部生出赤脉、贯经白睛而向黑睛、磨涩不舒、口舌糜烂、舌尖碎痛、口鼻干燥、小便黄赤、灼热疼痛、舌红苔黄、脉数或弦数等,是指心经实火，炎灼目窍，血轮受病，以大眦部红赤疼痛为特征的临床概称。多因劳心太过，好食五辛，嗜烟恣酒，睡眠不足等，引起心火炽盛所致。常见于大眦赤、大眦赤脉传睛、目赤、胬肉攀睛等疾病中。
17,肉轮热毒证,185,风湿凌目证,胞睑肿胀、色赤、瘙痒、流泪等,是指风湿之邪上犯头目，以胞睑肿胀、色赤、瘙痒、流泪等为常见症的证候。常见于火疳等疾病中。
17,肉轮热毒证,348,外伤目络证,胞睑肿痛、色紫黯、或白睛色赤紫黯、疼痛等,指因外力损伤目络，致使瘀血疼痛者。症见胞睑肿痛、色紫黯、或白睛色赤紫黯、疼痛等。常见于物损真睛、血灌瞳神等疾病中。
17,肉轮热毒证,422,余邪扰目证,大多发生在热退后1周~1月左右、患儿眼红、流泪、目痛、视物模糊、若反复发作、可致失明,指多因病后余热未清，滞留肝经，循经上扰所致病证。主要临床表现为大多发生在热退后1周~1月左右，患儿眼红，流泪，目痛，视物模糊，若反复发作，可致失明。常见于钩端螺旋体病等疾病中。
17,肉轮热毒证,455,疫热伤络证,患眼灼热疼痛、胞睑红肿、白睛赤丝鲜红满布、眵泪粘稠、白睛或睑内有点状或片状之溢血,是指感受疫疠之气，上攻于目而出现的证候。常见于天行赤眼等疾病中。
17,肉轮热毒证,484,肉轮风热证,胞睑振跳、目剳、胞睑外翻、睑内生椒粒、睑外丘疹如粟、或鳞屑皮痂等、全身可见口渴咽干、舌红苔白、脉浮数或弦数等,是指风热之邪，客于胞睑而出现的肉轮开阖异常、瞤动、刺痒等临床表现的概称。多因风热外感，肝经风热上乘肉轮所致。常见于胞轮振跳、目剳、风牵出睑、眼丹、眼睑湿疹、椒疮、胎风赤烂、风赤疮痍等疾病中。西医学的眼睑痉挛、眼睑震颤、睑部疱疹、眦部睑缘炎、睑外翻等疾病中可见本证。
17,肉轮热毒证,522,气轮血瘀证,涩痒刺痛、羞明泪出、白睛赤脉纵横、粗细不等、疏密不匀、甚则虬蟠旋曲、或血溢于白睛的结膜之下、或白珠红赤紫胀、舌红、苔白、脉弦数等,是指肺经伏热，气机郁遏，壅塞目络而出现的气轮脉络瘀滞，或血溢络外等临床表现的概称。多因恣酒嗜燥，近火熏烟，热邪客肺等所致常见于赤丝虬脉、瘀血灌睛、白睛溢血等疾病中。西医的泡性结膜炎、巩膜炎、巩膜炎后遗症、结膜下出血、炎性或外伤所致球结膜水肿，非炎性球结膜水肿等疾病中可见本证。
17,肉轮热毒证,529,火毒攻目证,睑肿如蚌、脓多封眼、睑弦赤烂、自睛红赤兼血斑散见、或兼寒热、苔黄腻、舌质红、指纹紫,是指多因风热时邪或天行时疫攻目化火，火毒之邪上攻于目所致病证。临床表现为睑肿如蚌，脓多封眼，睑弦赤烂，自睛红赤兼血斑散见，或兼寒热，苔黄腻，舌质红，指纹紫。常见于初生儿目赤目烂等疾病中。
17,肉轮热毒证,538,气轮湿热证,胞睑内生白色痰沫样的稠腻分泌物、积于大小眦角、拭之即有、或白睛上生半透明的白色小泡样隆起、状若小管、或串珠、或白睛一片黄色、平时眼内磨涩不舒、白睛淡赤、血络变粗、口干咽燥、小便黄赤、舌红苔黄或黄腻、脉弦数或滑数,又名湿热郁结白睛证。指脾虚不能运湿，湿邪内蕴，蕴久化热，上凌气轮，而出现的湿热郁滞，白睛脉络内阻，水湿潴留，以及痰沫样分泌物等临床表现的概称。多因嗜食辛辣厚味，饮食伤脾，或素有脾肺湿热者，可发为本证。常见于白涩症、目痒、赤丝虬脉、白膜侵睛等疾病中。西医学中的慢性结膜炎、浅层点状角膜炎、前部巩膜炎、春季卡他性结膜炎、枯草热性结膜炎等疾病中可见本证。
17,肉轮热毒证,539,热泪证,眼睛红肿、焮痛、羞明、泪下粘浊、迎风加剧、泪流时有热感,指多因风热之邪外袭，肝肺火炽，血热瘀滞；或肝肾阴亏，虚火上炎所致的病证。临床表现为目中热泪涌流，邪实盛者甚至泪热如汤，常伴有目赤肿痛、羞明等证。常见于泪道阻塞等疾病中。
17,肉轮热毒证,544,肉轮痰湿证,胞睑有痰核肿块结聚、小如米粒、大者如豆、形圆质硬、不与眼皮粘连、皮色不变、触之不痛、翻转胞睑、硬结处色紫红或淡黄等,指痰湿阻于胞睑脉络，出现胞睑有肿块，或觉重垂不适等临床表现的概称。多因炙食辛辣恣煿，脾胃积热，或过食生冷，伤及脾胃，津液不能输布，为痰为饮，脾胃蕴热与痰湿互结，阻滞于肉轮肌腠经络之间而引起。常见于胞生痰核、睑硬睛疼等疾病中。
17,肉轮热毒证,582,肉轮气虚证,胞睑沉重、开启无力、甚则不能升举、或胞睑虚浮、每遇劳倦之后症情加重、全身可见面色萎黄、神疲乏力、气短懒言、纳呆便溏、舌淡苔白、脉细弱,指脾胃虚弱，运化失职，中气不足而出现的胞睑开阖失司，水湿上泛等肉轮病变的概称。多因劳倦过度，饮食伤脾，或久病脾虚气弱所致。常见于上胞下垂、胞虚如球、目闭不开、倒睫拳毛等疾病中。西医学中的眼睑肌无力、上睑下垂等疾病中可见本证。
17,肉轮热毒证,656,风水相搏证,眼睑头面先肿、继而遍及全身、上半身肿甚、来势迅速、皮肤薄而发亮、小便短少、或见恶寒重发热轻、无汗、舌苔薄白、脉浮紧、或见发热重恶寒轻、咽喉肿痛、舌苔薄黄、脉浮数,是指风邪外袭，肺卫失宣，水湿泛溢肌肤，以突起头面浮肿及卫表症状为主要表现的证候。常见于水肿。
17,肉轮热毒证,671,气轮风热证,刺痒紧涩、灼热眵多、羞明流泪、白睛红赤、甚则肿胀、全身可见头痛鼻塞、发热恶寒、舌红苔白、脉浮紧等,是指风热邪毒上淫目窍气血壅滞，而出现的白睛受病变的证候。多因风热之邪直接外感，或因肺有风热，蒸灼气轮所致。常见于暴风客热、天行赤眼、白涩病、目痒病等疾病中。西医学的细菌性结膜炎、急性卡他性结膜炎、流行性角膜炎等疾病中可见本证。
17,肉轮热毒证,683,风水泛滥证,先见眼睑浮肿、继则四肢及全身皆肿、来势迅速、必伴小便不利、恶风寒发热、身肢酸楚、头痛头晕、脉浮等表证、或先见表证而后浮肿等,指多因风邪外袭，肺失宣降，导致风水相搏，泛溢肌肤的病证。主要临床表现为先见眼睑浮肿，继则四肢及全身皆肿，来势迅速，必伴小便不利，恶风寒发热、身肢酸楚、头痛头晕、脉浮等表证，或先见表证而后浮肿等。常见于水肿等疾病中。
17,肉轮热毒证,929,肉轮湿热证,胞睑红赤肿胀、焮热疼痛、肉腐作脓、或胞睑赤烂、或胞睑内生粟疮、全身可见口苦咽干、纳食不佳、小便黄赤、舌苔黄腻、脉数或滑数等,指脾胃湿热内蕴，炎蒸目窍，而出现的湿热浸淫胞睑，滞留脉络，蒸腐作脓等肉轮病变的概称。多因素体脾胃热盛，或嗜食辛辣厚味，湿热内积，壅滞于肉轮肌腠血络之中所致。常见于针眼、风弦赤烂、实热生疮、胞肉凝胶、粟疮、椒疮、风赤疮痍、倒睫拳毛等疾病中。西医学的眼睑腺炎、睑缘炎、单纯疱疹、湿疹、砂眼、过敏性眼炎等疾病中可见本证。
17,肉轮热毒证,963,肉轮热毒证,胞睑红赤焮热、肿胀如桃、不能开阖、疼痛难眠、或局部脓疱溃烂、或胞睑重坠、睑内颗粒累累、身有寒热、口苦咽干、大便燥结、舌红、苔黄腻、脉洪数等,是指火热毒邪蕴结于胞睑脉络而出现的胞睑红赤如涂丹，灼热疼痛，肉腐化脓等病变的概称。多因过食辛辣炙煿，肥甘燥热之品，脾胃积热，热盛成毒，或因风热外袭，阻滞于肉轮肌腠脉络，壅结成毒所致。常见于针眼、风赤疮痍、椒疮、眼丹、实热生疮、鸡冠蚬肉、眦帷赤烂、睑弦赤烂等疾病中。
17,肉轮热毒证,975,热毒上攻证,胞睑局部红肿、热痛剧烈、硬结核大、或伴颈前红、肿、热、痛、压痛、发热、恶寒、伴有口渴喜饮、便秘溲赤、苔黄脉数等,指多因脾胃蕴热，内蕴热毒所致病证。临床表现为胞睑局部红肿，热痛剧烈，硬结核大；或伴颈前红、肿、热、痛，压痛，发热，恶寒；伴有口渴喜饮，便秘溲赤，苔黄脉数等。常见于针眼、瘿痈等疾病中。
17,肉轮热毒证,1025,肉轮血瘀证,胞睑肿胀青紫、睑硬疼痛、或胞睑内面赤脉紫胀、椒粒增生、或生红肉等,是指外伤胞睑，或邪热阻络，胞睑气血瘀滞，以胞睑肿胀青紫、睑硬疼痛，或胞睑内面赤脉紫胀、椒粒增生，或生红肉等为常见症的证候。常见于椒疮，鸡冠蚬肉，鱼子石榴等疾病中。
18,胆腑郁热证,6,血虚耳燥证,耳道、耳郭及其周围皮肤增厚、粗糙、皲裂、脱屑、面色萎黄、舌淡、脉细等,指血虚风燥，耳郭肌肤失养，以耳道、耳郭及其周围皮肤增厚、粗糙、皲裂、脱屑，面色萎黄、舌淡、脉细等为常见症的证候。常见于以耳痛为主症的疾病中。
18,胆腑郁热证,36,虚火上浮证,咽痛、头昏目眩、心烦不眠、舌质嫩红、耳鸣健忘、手足心热、或目赤、口舌生疮,是素体气阴两虚，或久病体虚，虚火上炎而出现的证候。常见于鹅口疮，口疮等疾病中。
18,胆腑郁热证,190,瘀阻声带证,声音嘶哑、说话困难、声带暗红、边缘增厚、或有小结、息肉、舌有斑点、脉弦涩等,是指瘀血阻滞声带，以声音嘶哑，说话困难，声带暗红、边缘增厚，或有小结、息肉，舌有斑点，脉弦涩等为常见症的证候。常见于久喑、产后喑等疾病中。
18,胆腑郁热证,215,湿热犯耳证,耳道或耳廓红肿疼痛、糜烂、渗液、结痂、或耳内流脓黄稠、或耳胀耳鸣、苔黄腻、脉滑数等,是指湿热之邪侵袭耳窍，以耳道或耳廓红肿疼痛、糜烂、渗液、结痂，或耳内流脓黄稠，或耳胀耳鸣，苔黄腻，脉滑数等为常见症的证候。常见于耳疮等疾病中。
18,胆腑郁热证,241,湿热蒸鼻证,鼻痛鼻痒、黄水浸淫、鼻塞重、涕黄浊量多、鼻前庭粘膜潮红、糜烂、结痂、黄水渗出、鼻甲充血肿胀明显、或有息肉、伴头重、胸闷、腹胀、舌红、苔黄腻、脉滑数,是指湿热内蕴，熏蒸鼻窍，以外鼻、鼻前庭及鼻窍肌肤潮红、糜烂，或黄水浸淫、渗液，或鼻甲充血肿大，鼻涕浓稠量多，舌红苔黄腻，脉滑数等为常见症的证候。常见于鼻疳、鼻息肉、鼻渊等疾病中。
18,胆腑郁热证,284,虚火上炎证,咽痛、头昏目眩、心烦不眠、舌质嫩红、耳鸣健忘、手足心热、或目赤、口舌生疮,是指肾阴亏损，水不制火，虚火上升所致，以咽痛、头昏目眩、心烦不眠、舌质嫩红、耳鸣健忘、手足心热，或目赤、口舌生疮等阴虚阳亢为常见证的病证。常见于混睛障等疾病中。
18,胆腑郁热证,328,胆腑郁热证,鼻涕黄浊、粘稠或带血、量多味臭、鼻塞声重、嗅觉下降、头痛剧烈、全身发热、口苦咽干、耳鸣耳闷、听力下降、舌红苔黄、脉弦数,是指因邪滞胆腑，或情志郁结，阻滞气机，郁而化热，热郁胆腑所致。常见鼻渊、鼻疳等疾病中。
18,胆腑郁热证,340,疫毒攻喉证,咽痛剧烈、假膜延及部位广泛、身热、颈部肿痛、声音嘶哑、咳声如犬吠样、呼吸气促、烦躁不安、喉间痰鸣、唇面青紫、舌绛苔黄燥、脉滑数,是指疫毒化火，毒气攻冲聚结在喉所致。临床表现为咽痛剧烈，假膜延及部位广泛，身热，次症为颈部肿痛，声音嘶哑，咳声如犬吠样，呼吸气促，烦躁不安，喉间痰鸣，唇面青紫。舌绛苔黄燥，脉滑数的证候。本证见于白喉等疾病中。
